time,lat,lon,alt_GND[m],temp[Â°C],v[kmh],v[knts],cours[deg],Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg_s],Gyro_y[deg_s],Gyro_z[deg_s],sat[n]
2025-05-06_13-28-35,53.55419666666667,10.020181666666666,1.0,0,25.05,13.52,249.48,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-28-35,53.55419666666667,10.020181666666666,1.0,0,25.05,13.52,249.48,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-28-35,53.55419666666667,10.020181666666666,1.0,0,25.05,13.52,249.48,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-28-35,53.55419666666667,10.020181666666666,1.0,0,25.05,13.52,249.48,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-28-35,53.55419666666667,10.020181666666666,1.0,0,25.05,13.52,249.48,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-28-35,53.55419666666667,10.020181666666666,1.0,0,25.05,13.52,249.48,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-28-35,53.55419666666667,10.020181666666666,1.0,0,25.05,13.52,249.48,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-28-36,53.55419666666667,10.020181666666666,1.0,0,25.05,13.52,249.48,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-28-36,53.55419666666667,10.020181666666666,1.0,0,25.05,13.52,249.48,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-28-36,53.55419666666667,10.020181666666666,1.0,0,28.91,15.60,248.48,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-28-36,53.55417,10.020073333333332,1.1,0,28.91,15.60,248.48,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-28-36,53.55417,10.020073333333332,1.1,0,28.91,15.60,248.48,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-28-36,53.55417,10.020073333333332,1.1,0,28.91,15.60,248.48,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-28-36,53.55417,10.020073333333332,1.1,0,28.91,15.60,248.48,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-28-36,53.55417,10.020073333333332,1.1,0,28.91,15.60,248.48,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-28-36,53.55417,10.020073333333332,1.1,0,28.91,15.60,248.48,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-28-36,53.55417,10.020073333333332,1.1,0,28.91,15.60,248.48,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-28-36,53.55417,10.020073333333332,1.1,0,28.91,15.60,248.48,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-28-36,53.55417,10.020073333333332,1.1,0,28.91,15.60,248.48,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-28-37,53.55417,10.020073333333332,1.1,0,28.91,15.60,248.48,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-28-37,53.55417,10.020073333333332,1.1,0,28.91,15.60,248.48,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-28-37,53.55417,10.020073333333332,1.1,0,28.91,15.60,248.48,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-28-37,53.55417,10.020073333333332,1.1,0,32.95,17.78,249.22,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-28-37,53.554143333333336,10.019953333333333,1.0,0,32.95,17.78,249.22,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-28-37,53.554143333333336,10.019953333333333,1.0,0,32.95,17.78,249.22,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-28-37,53.554143333333336,10.019953333333333,1.0,0,32.95,17.78,249.22,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-28-37,53.554143333333336,10.019953333333333,1.0,0,32.95,17.78,249.22,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-28-37,53.554143333333336,10.019953333333333,1.0,0,32.95,17.78,249.22,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-28-37,53.554143333333336,10.019953333333333,1.0,0,32.95,17.78,249.22,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-28-37,53.554143333333336,10.019953333333333,1.0,0,32.95,17.78,249.22,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-28-37,53.554143333333336,10.019953333333333,1.0,0,32.95,17.78,249.22,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-28-37,53.554143333333336,10.019953333333333,1.0,0,32.95,17.78,249.22,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-28-37,53.554143333333336,10.019953333333333,1.0,0,32.95,17.78,249.22,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-28-38,53.554143333333336,10.019953333333333,1.0,0,32.95,17.78,249.22,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-28-38,53.554143333333336,10.019953333333333,1.0,0,32.95,17.78,249.22,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-28-38,53.554143333333336,10.019953333333333,1.0,0,33.42,18.04,248.16,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-28-38,53.55410666666667,10.019823333333333,1.0,0,33.42,18.04,248.16,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-28-38,53.55410666666667,10.019823333333333,1.0,0,33.42,18.04,248.16,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-28-38,53.55410666666667,10.019823333333333,1.0,0,33.42,18.04,248.16,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-28-38,53.55410666666667,10.019823333333333,1.0,0,33.42,18.04,248.16,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-28-38,53.55410666666667,10.019823333333333,1.0,0,33.42,18.04,248.16,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-28-38,53.55410666666667,10.019823333333333,1.0,0,33.42,18.04,248.16,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-28-38,53.55410666666667,10.019823333333333,1.0,0,33.42,18.04,248.16,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-28-38,53.55410666666667,10.019823333333333,1.0,0,33.42,18.04,248.16,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-28-38,53.55410666666667,10.019823333333333,1.0,0,33.42,18.04,248.16,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-28-38,53.55410666666667,10.019823333333333,1.0,0,33.42,18.04,248.16,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-28-39,53.55410666666667,10.019823333333333,1.0,0,33.42,18.04,248.16,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-28-39,53.55410666666667,10.019823333333333,1.0,0,33.42,18.04,248.16,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-28-39,53.55410666666667,10.019823333333333,1.0,0,33.46,18.06,248.59,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-28-39,53.554073333333335,10.019695,1.2,0,33.46,18.06,248.59,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-28-39,53.554073333333335,10.019695,1.2,0,33.46,18.06,248.59,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-28-39,53.554073333333335,10.019695,1.2,0,33.46,18.06,248.59,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-28-39,53.554073333333335,10.019695,1.2,0,33.46,18.06,248.59,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-28-39,53.554073333333335,10.019695,1.2,0,33.46,18.06,248.59,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-28-39,53.554073333333335,10.019695,1.2,0,33.46,18.06,248.59,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-28-39,53.554073333333335,10.019695,1.2,0,33.46,18.06,248.59,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-28-39,53.554073333333335,10.019695,1.2,0,33.46,18.06,248.59,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-28-39,53.554073333333335,10.019695,1.2,0,33.46,18.06,248.59,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-28-39,53.554073333333335,10.019695,1.2,0,33.46,18.06,248.59,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-28-40,53.554073333333335,10.019695,1.2,0,33.46,18.06,248.59,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-28-40,53.554073333333335,10.019695,1.2,0,33.46,18.06,248.59,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-28-40,53.554073333333335,10.019695,1.2,0,33.05,17.84,245.56,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-28-40,53.55403833333333,10.019566666666666,1.2,0,33.05,17.84,245.56,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-28-40,53.55403833333333,10.019566666666666,1.2,0,33.05,17.84,245.56,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-28-40,53.55403833333333,10.019566666666666,1.2,0,33.05,17.84,245.56,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-28-40,53.55403833333333,10.019566666666666,1.2,0,33.05,17.84,245.56,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-28-40,53.55403833333333,10.019566666666666,1.2,0,33.05,17.84,245.56,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-28-40,53.55403833333333,10.019566666666666,1.2,0,33.05,17.84,245.56,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-28-40,53.55403833333333,10.019566666666666,1.2,0,33.05,17.84,245.56,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-28-40,53.55403833333333,10.019566666666666,1.2,0,33.05,17.84,245.56,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-28-40,53.55403833333333,10.019566666666666,1.2,0,33.05,17.84,245.56,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-28-41,53.55403833333333,10.019566666666666,1.2,0,33.05,17.84,245.56,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-28-41,53.55403833333333,10.019566666666666,1.2,0,33.05,17.84,245.56,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-28-41,53.55403833333333,10.019566666666666,1.2,0,33.05,17.84,245.56,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-28-41,53.55403833333333,10.019566666666666,1.2,0,31.83,17.18,244.51,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-28-41,53.554,10.019448333333333,1.7,0,31.83,17.18,244.51,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-28-41,53.554,10.019448333333333,1.7,0,31.83,17.18,244.51,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-28-41,53.554,10.019448333333333,1.7,0,31.83,17.18,244.51,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-28-41,53.554,10.019448333333333,1.7,0,31.83,17.18,244.51,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-28-41,53.554,10.019448333333333,1.7,0,31.83,17.18,244.51,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-28-41,53.554,10.019448333333333,1.7,0,31.83,17.18,244.51,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-28-41,53.554,10.019448333333333,1.7,0,31.83,17.18,244.51,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-28-41,53.554,10.019448333333333,1.7,0,31.83,17.18,244.51,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-28-41,53.554,10.019448333333333,1.7,0,31.83,17.18,244.51,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-28-41,53.554,10.019448333333333,1.7,0,31.83,17.18,244.51,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-28-42,53.554,10.019448333333333,1.7,0,31.83,17.18,244.51,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-28-42,53.554,10.019448333333333,1.7,0,31.83,17.18,244.51,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-28-42,53.554,10.019448333333333,1.7,0,30.99,16.72,240.3,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_13-28-42,53.553955,10.019341666666667,2.1,0,30.99,16.72,240.3,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-28-42,53.553955,10.019341666666667,2.1,0,30.99,16.72,240.3,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-28-42,53.553955,10.019341666666667,2.1,0,30.99,16.72,240.3,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-28-42,53.553955,10.019341666666667,2.1,0,30.99,16.72,240.3,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-28-42,53.553955,10.019341666666667,2.1,0,30.99,16.72,240.3,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-28-42,53.553955,10.019341666666667,2.1,0,30.99,16.72,240.3,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-28-42,53.553955,10.019341666666667,2.1,0,30.99,16.72,240.3,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-28-42,53.553955,10.019341666666667,2.1,0,30.99,16.72,240.3,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-28-42,53.553955,10.019341666666667,2.1,0,30.99,16.72,240.3,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-28-42,53.553955,10.019341666666667,2.1,0,30.99,16.72,240.3,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-28-43,53.553955,10.019341666666667,2.1,0,30.99,16.72,240.3,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-28-43,53.553955,10.019341666666667,2.1,0,30.99,16.72,240.3,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-28-43,53.553955,10.019341666666667,2.1,0,29.79,16.08,241.55,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],16
2025-05-06_13-28-43,53.553913333333334,10.019241666666666,2.7,0,29.79,16.08,241.55,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_13-28-43,53.553913333333334,10.019241666666666,2.7,0,29.79,16.08,241.55,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_13-28-43,53.553913333333334,10.019241666666666,2.7,0,29.79,16.08,241.55,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_13-28-43,53.553913333333334,10.019241666666666,2.7,0,29.79,16.08,241.55,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_13-28-43,53.553913333333334,10.019241666666666,2.7,0,29.79,16.08,241.55,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_13-28-43,53.553913333333334,10.019241666666666,2.7,0,29.79,16.08,241.55,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_13-28-43,53.553913333333334,10.019241666666666,2.7,0,29.79,16.08,241.55,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_13-28-43,53.553913333333334,10.019241666666666,2.7,0,29.79,16.08,241.55,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_13-28-43,53.553913333333334,10.019241666666666,2.7,0,29.79,16.08,241.55,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_13-28-43,53.553913333333334,10.019241666666666,2.7,0,29.79,16.08,241.55,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_13-28-44,53.553913333333334,10.019241666666666,2.7,0,29.79,16.08,241.55,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_13-28-44,53.553913333333334,10.019241666666666,2.7,0,29.79,16.08,241.55,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_13-28-44,53.553913333333334,10.019241666666666,2.7,0,28.81,15.55,240.84,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_13-28-44,53.55387833333333,10.019133333333333,2.9,0,28.81,15.55,240.84,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],13
2025-05-06_13-28-44,53.55387833333333,10.019133333333333,2.9,0,28.81,15.55,240.84,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],13
2025-05-06_13-28-44,53.55387833333333,10.019133333333333,2.9,0,28.81,15.55,240.84,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],13
2025-05-06_13-28-44,53.55387833333333,10.019133333333333,2.9,0,28.81,15.55,240.84,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],13
2025-05-06_13-28-44,53.55387833333333,10.019133333333333,2.9,0,28.81,15.55,240.84,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],13
2025-05-06_13-28-44,53.55387833333333,10.019133333333333,2.9,0,28.81,15.55,240.84,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],13
2025-05-06_13-28-44,53.55387833333333,10.019133333333333,2.9,0,28.81,15.55,240.84,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],13
2025-05-06_13-28-44,53.55387833333333,10.019133333333333,2.9,0,28.81,15.55,240.84,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],13
2025-05-06_13-28-44,53.55387833333333,10.019133333333333,2.9,0,28.81,15.55,240.84,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],13
2025-05-06_13-28-44,53.55387833333333,10.019133333333333,2.9,0,28.81,15.55,240.84,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],13
2025-05-06_13-28-45,53.55387833333333,10.019133333333333,2.9,0,28.81,15.55,240.84,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],13
2025-05-06_13-28-45,53.55387833333333,10.019133333333333,2.9,0,28.81,15.55,240.84,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],13
2025-05-06_13-28-45,53.55387833333333,10.019133333333333,2.9,0,27.48,14.83,242.7,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],13
2025-05-06_13-28-45,53.553846666666665,10.019028333333333,3.3,0,27.48,14.83,242.7,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],13
2025-05-06_13-28-45,53.553846666666665,10.019028333333333,3.3,0,27.48,14.83,242.7,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],13
