time,lat,lon,alt_GND[m],temp[Â°C],v[km/h],v[knts],cours[deg],Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],sat[n]
2025-05-06_14-37-07,53.55578333333333,10.017275,8.1,0,53.91,29.09,232.74,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-37-07,53.55578333333333,10.017275,8.1,0,53.91,29.09,232.74,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-37-07,53.55578333333333,10.017275,8.1,0,53.91,29.09,232.74,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-37-07,53.55578333333333,10.017275,8.1,0,53.91,29.09,232.74,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-37-07,53.55578333333333,10.017275,8.1,0,53.91,29.09,232.74,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-37-07,53.55578333333333,10.017275,8.1,0,53.91,29.09,232.74,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-37-07,53.55578333333333,10.017275,8.1,0,53.91,29.09,232.74,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-37-07,53.55578333333333,10.017275,8.1,0,53.91,29.09,232.74,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-37-07,53.55578333333333,10.017275,8.1,0,53.91,29.09,232.74,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-37-08,53.55578333333333,10.017275,8.1,0,53.91,29.09,232.74,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-37-08,53.55578333333333,10.017275,8.1,0,53.91,29.09,232.74,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-37-08,53.55578333333333,10.017275,8.1,0,53.91,29.09,232.74,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-37-08,53.55578333333333,10.017275,8.1,0,53.91,29.09,232.74,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-37-08,53.55578333333333,10.017275,8.1,0,58.23,31.43,233.35,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-37-08,53.55569833333333,10.017085,7.9,0,58.23,31.43,233.35,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-08,53.55569833333333,10.017085,7.9,0,58.23,31.43,233.35,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-08,53.55569833333333,10.017085,7.9,0,58.23,31.43,233.35,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-08,53.55569833333333,10.017085,7.9,0,58.23,31.43,233.35,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-08,53.55569833333333,10.017085,7.9,0,58.23,31.43,233.35,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-08,53.55569833333333,10.017085,7.9,0,58.23,31.43,233.35,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-08,53.55569833333333,10.017085,7.9,0,58.23,31.43,233.35,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-08,53.55569833333333,10.017085,7.9,0,58.23,31.43,233.35,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-09,53.55569833333333,10.017085,7.9,0,58.23,31.43,233.35,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-09,53.55569833333333,10.017085,7.9,0,58.23,31.43,233.35,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-09,53.55569833333333,10.017085,7.9,0,58.23,31.43,233.35,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-09,53.55569833333333,10.017085,7.9,0,58.23,31.43,233.35,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-09,53.55569833333333,10.017085,7.9,0,58.23,31.43,233.35,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-09,53.55569833333333,10.017085,7.9,0,58.41,31.52,234.04,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-09,53.555611666666664,10.016886666666666,7.9,0,58.41,31.52,234.04,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-09,53.555611666666664,10.016886666666666,7.9,0,58.41,31.52,234.04,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-09,53.555611666666664,10.016886666666666,7.9,0,58.41,31.52,234.04,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-09,53.555611666666664,10.016886666666666,7.9,0,58.41,31.52,234.04,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-09,53.555611666666664,10.016886666666666,7.9,0,58.41,31.52,234.04,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-09,53.555611666666664,10.016886666666666,7.9,0,58.41,31.52,234.04,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-09,53.555611666666664,10.016886666666666,7.9,0,58.41,31.52,234.04,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-09,53.555611666666664,10.016886666666666,7.9,0,58.41,31.52,234.04,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-09,53.555611666666664,10.016886666666666,7.9,0,58.41,31.52,234.04,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-10,53.555611666666664,10.016886666666666,7.9,0,58.41,31.52,234.04,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-10,53.555611666666664,10.016886666666666,7.9,0,58.41,31.52,234.04,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-10,53.555611666666664,10.016886666666666,7.9,0,58.41,31.52,234.04,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-10,53.555611666666664,10.016886666666666,7.9,0,58.41,31.52,234.04,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-10,53.555611666666664,10.016886666666666,7.9,0,48.62,26.24,234.43,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-10,53.55553166666667,10.016705,8.0,0,48.62,26.24,234.43,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],12
2025-05-06_14-37-10,53.55553166666667,10.016705,8.0,0,48.62,26.24,234.43,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],12
2025-05-06_14-37-10,53.55553166666667,10.016705,8.0,0,48.62,26.24,234.43,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],12
2025-05-06_14-37-10,53.55553166666667,10.016705,8.0,0,48.62,26.24,234.43,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],12
2025-05-06_14-37-10,53.55553166666667,10.016705,8.0,0,48.62,26.24,234.43,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],12
2025-05-06_14-37-10,53.55553166666667,10.016705,8.0,0,48.62,26.24,234.43,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],12
2025-05-06_14-37-10,53.55553166666667,10.016705,8.0,0,48.62,26.24,234.43,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],12
2025-05-06_14-37-10,53.55553166666667,10.016705,8.0,0,48.62,26.24,234.43,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],12
2025-05-06_14-37-10,53.55553166666667,10.016705,8.0,0,48.62,26.24,234.43,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],12
2025-05-06_14-37-11,53.55553166666667,10.016705,8.0,0,48.62,26.24,234.43,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],12
2025-05-06_14-37-11,53.55553166666667,10.016705,8.0,0,48.62,26.24,234.43,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],12
2025-05-06_14-37-11,53.55553166666667,10.016705,8.0,0,48.62,26.24,234.43,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],12
2025-05-06_14-37-11,53.55553166666667,10.016705,8.0,0,48.62,26.24,234.43,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],12
2025-05-06_14-37-11,53.55553166666667,10.016705,8.0,0,37.06,20.00,229.59,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],12
2025-05-06_14-37-11,53.55546666666667,10.01656,8.1,0,37.06,20.00,229.59,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-11,53.55546666666667,10.01656,8.1,0,37.06,20.00,229.59,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-11,53.55546666666667,10.01656,8.1,0,37.06,20.00,229.59,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-11,53.55546666666667,10.01656,8.1,0,37.06,20.00,229.59,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-11,53.55546666666667,10.01656,8.1,0,37.06,20.00,229.59,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-11,53.55546666666667,10.01656,8.1,0,37.06,20.00,229.59,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-11,53.55546666666667,10.01656,8.1,0,37.06,20.00,229.59,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-11,53.55546666666667,10.01656,8.1,0,37.06,20.00,229.59,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-12,53.55546666666667,10.01656,8.1,0,37.06,20.00,229.59,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-12,53.55546666666667,10.01656,8.1,0,37.06,20.00,229.59,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-12,53.55546666666667,10.01656,8.1,0,37.06,20.00,229.59,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-12,53.55546666666667,10.01656,8.1,0,37.06,20.00,229.59,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-12,53.55546666666667,10.01656,8.1,0,37.06,20.00,229.59,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-12,53.55546666666667,10.01656,8.1,0,37.1,20.02,224.64,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-12,53.55540333333333,10.016446666666667,8.1,0,37.1,20.02,224.64,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-12,53.55540333333333,10.016446666666667,8.1,0,37.1,20.02,224.64,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-12,53.55540333333333,10.016446666666667,8.1,0,37.1,20.02,224.64,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-12,53.55540333333333,10.016446666666667,8.1,0,37.1,20.02,224.64,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-12,53.55540333333333,10.016446666666667,8.1,0,37.1,20.02,224.64,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-12,53.55540333333333,10.016446666666667,8.1,0,37.1,20.02,224.64,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-12,53.55540333333333,10.016446666666667,8.1,0,37.1,20.02,224.64,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-12,53.55540333333333,10.016446666666667,8.1,0,37.1,20.02,224.64,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-12,53.55540333333333,10.016446666666667,8.1,0,37.1,20.02,224.64,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-13,53.55540333333333,10.016446666666667,8.1,0,37.1,20.02,224.64,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-13,53.55540333333333,10.016446666666667,8.1,0,37.1,20.02,224.64,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-13,53.55540333333333,10.016446666666667,8.1,0,37.1,20.02,224.64,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-13,53.55540333333333,10.016446666666667,8.1,0,37.1,20.02,224.64,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-13,53.55540333333333,10.016446666666667,8.1,0,26.89,14.51,212.26,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-13,53.55536166666667,10.01641,8.0,0,26.89,14.51,212.26,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-13,53.55536166666667,10.01641,8.0,0,26.89,14.51,212.26,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-13,53.55536166666667,10.01641,8.0,0,26.89,14.51,212.26,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-13,53.55536166666667,10.01641,8.0,0,26.89,14.51,212.26,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-13,53.55536166666667,10.01641,8.0,0,26.89,14.51,212.26,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-13,53.55536166666667,10.01641,8.0,0,26.89,14.51,212.26,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-13,53.55536166666667,10.01641,8.0,0,26.89,14.51,212.26,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-13,53.55536166666667,10.01641,8.0,0,26.89,14.51,212.26,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-13,53.55536166666667,10.01641,8.0,0,26.89,14.51,212.26,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-14,53.55536166666667,10.01641,8.0,0,26.89,14.51,212.26,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-14,53.55536166666667,10.01641,8.0,0,26.89,14.51,212.26,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-14,53.55536166666667,10.01641,8.0,0,26.89,14.51,212.26,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-14,53.55536166666667,10.01641,8.0,0,26.89,14.51,212.26,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-14,53.55536166666667,10.01641,8.0,0,14.61,7.88,181.51,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-14,53.555345,10.016461666666666,7.9,0,14.61,7.88,181.51,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-14,53.555345,10.016461666666666,7.9,0,14.61,7.88,181.51,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-14,53.555345,10.016461666666666,7.9,0,14.61,7.88,181.51,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-14,53.555345,10.016461666666666,7.9,0,14.61,7.88,181.51,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-14,53.555345,10.016461666666666,7.9,0,14.61,7.88,181.51,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-14,53.555345,10.016461666666666,7.9,0,14.61,7.88,181.51,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-14,53.555345,10.016461666666666,7.9,0,14.61,7.88,181.51,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-14,53.555345,10.016461666666666,7.9,0,14.61,7.88,181.51,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-15,53.555345,10.016461666666666,7.9,0,14.61,7.88,181.51,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-15,53.555345,10.016461666666666,7.9,0,14.61,7.88,181.51,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-15,53.555345,10.016461666666666,7.9,0,14.61,7.88,181.51,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-15,53.555345,10.016461666666666,7.9,0,14.61,7.88,181.51,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-15,53.555345,10.016461666666666,7.9,0,14.61,7.88,181.51,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-15,53.555345,10.016461666666666,7.9,0,14.58,7.87,142.02,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-15,53.55533166666667,10.016531666666667,7.8,0,14.58,7.87,142.02,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-15,53.55533166666667,10.016531666666667,7.8,0,14.58,7.87,142.02,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-15,53.55533166666667,10.016531666666667,7.8,0,14.58,7.87,142.02,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-15,53.55533166666667,10.016531666666667,7.8,0,14.58,7.87,142.02,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-15,53.55533166666667,10.016531666666667,7.8,0,14.58,7.87,142.02,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-15,53.55533166666667,10.016531666666667,7.8,0,14.58,7.87,142.02,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-15,53.55533166666667,10.016531666666667,7.8,0,14.58,7.87,142.02,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-15,53.55533166666667,10.016531666666667,7.8,0,14.58,7.87,142.02,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-15,53.55533166666667,10.016531666666667,7.8,0,14.58,7.87,142.02,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-16,53.55533166666667,10.016531666666667,7.8,0,14.58,7.87,142.02,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-16,53.55533166666667,10.016531666666667,7.8,0,14.58,7.87,142.02,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-16,53.55533166666667,10.016531666666667,7.8,0,14.58,7.87,142.02,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-16,53.55533166666667,10.016531666666667,7.8,0,14.58,7.87,142.02,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-16,53.55533166666667,10.016531666666667,7.8,0,18.57,10.02,143.05,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],14
2025-05-06_14-37-16,53.55528666666667,10.016575,8.1,0,18.57,10.02,143.05,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-37-16,53.55528666666667,10.016575,8.1,0,18.57,10.02,143.05,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
2025-05-06_14-37-16,53.55528666666667,10.016575,8.1,0,18.57,10.02,143.05,Acc_x[g],Acc_y[g],Acc_z[g],Gyro_x[deg/s],Gyro_y[deg/s],Gyro_z[deg/s],15
